dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
groups counts:,11,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,16,21,26,32,41,53,67,87,113,148,197,263,351,474,646,880,1200,1644,2250,3106,4289,5944,8241,11443,15917,22204,31038,43468,60965
standard deviations in prosocial proportions,11,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.19263291000379174,0.26827168499432991,0.29820638100108765,0.24823296546255175,0.26342534124732014,0.26093783936924975,0.25881213681902582,0.28738512049328818,0.27064207432976967,0.26139425979568381,0.24008432839468771,0.25959190636419605,0.24030439152835661,0.23288284827110295,0.23596437664766162,0.22908428807743164,0.2231171749452322,0.21942888035981195,0.20909550512198521,0.21084617161233135,0.2060564275230479,0.2022192959470801,0.19557620128028608,0.19089723650656529,0.18913105049701159,0.18466858567656194,0.18017913569205507,0.17759060712437147,0.17322607568810447,0.17015090180105663,0.16707884390236441
prosociality proportions:,12,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5333333333333333,0.5254237288135594,0.5172413793103449,0.5172413793103449,0.504424778761062,0.504424778761062,0.5,0.4909090909090909,0.48148148148148145,0.4766355140186916,0.4716981132075472,0.46153846153846156,0.46153846153846156,0.4563106796116505,0.45098039215686275,0.44554455445544555,0.44554455445544555,0.44,0.422680412371134,0.4105263157894737,0.4105263157894737,0.4105263157894737,0.4105263157894737,0.391304347826087,0.38461538461538464,0.3707865168539326,0.3563218390804598,0.3488372093023256,0.3488372093023256,0.3411764705882353
population counts:,12,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,120,118,116,116,113,113,112,110,108,107,106,104,104,103,102,101,101,100,97,95,95,95,95,92,91,89,87,86,86,85
groups counts:,12,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7
standard deviations in prosocial proportions,12,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10671873729054748,0.298607881119482,0.24164907278203498,0.26156633979428373,0.34255474015111803,0.25580491322122395,0.23765435370877322,0.28347335475692043,0.30017979432001263,0.27190863805843124,0.29501244782663039,0.21408750342627261,0.26646935501059649,0.23709284626803759,0.27747970529528115,0.31670717423621619,0.2417854482624068,0.28656337727961001,0.26663796535632778,0.33059075760493778,0.31098397699980829,0.30462690320180358,0.28703330344047295,0.20539595906443728,0.28195812774677936,0.26025735867966077,0.24996850393688289,0.21024407225140884,0.28227649593299586,0.26452394048925459,0.21192110988601096
prosociality proportions:,12,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5409836065573771,0.5403225806451613,0.5396825396825397,0.5433070866141733,0.5426356589147286,0.5419847328244275,0.5522388059701493,0.5481481481481482,0.5514705882352942,0.5474452554744526,0.55,0.5460992907801419,0.5347222222222222,0.5436241610738255,0.5359477124183006,0.5419354838709678,0.5403726708074534,0.5421686746987951,0.5421686746987951,0.5416666666666666,0.5371428571428571,0.5310734463276836,0.5280898876404494,0.5280898876404494,0.5243243243243243,0.5243243243243243,0.5235602094240838,0.5204081632653061,0.5175879396984925,0.52
population counts:,12,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,122,124,126,127,129,131,134,135,136,137,140,141,144,149,153,155,161,166,166,168,175,177,178,178,185,185,191,196,199,200
groups counts:,12,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,11,11,11,11,11,11,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,16,16,16
standard deviations in prosocial proportions,12,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.12472191289246473,0.28301409094583746,0.31470964358168885,0.27714927252952037,0.29475750293390612,0.25455175825976156,0.2625712593257038,0.28237695863811868,0.19713026899426059,0.26671905303978166,0.29401765812114522,0.24127636791506482,0.28116860122162501,0.32356938214504843,0.24520278174377416,0.30808713094548223,0.26859992144258471,0.19902524727966142,0.29415994890716268,0.30926733364743447,0.26864962134277998,0.24253745554223341,0.29407298576534185,0.28926134831354772,0.29021358730578634,0.28818801842445269,0.27103259466318486,0.27601513749032758,0.29572301711524296,0.25634013464249772,0.31303962900196891
prosociality proportions:,12,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5365853658536586,0.515625,0.5116279069767442,0.5285714285714286,0.5140845070422535,0.5066666666666667,0.5064935064935064,0.503030303030303,0.49700598802395207,0.4942528735632184,0.49142857142857144,0.4918032786885246,0.5026455026455027,0.5,0.4948453608247423,0.5025125628140703,0.4854368932038835,0.49056603773584906,0.4909090909090909,0.4780701754385965,0.48523206751054854,0.4777327935222672,0.46062992125984253,0.4583333333333333,0.45075757575757575,0.45588235294117646,0.458041958041958,0.4539249146757679,0.44554455445544555,0.4479495268138801
population counts:,12,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,123,128,129,140,142,150,154,165,167,174,175,183,189,188,194,199,206,212,220,228,237,247,254,264,264,272,286,293,303,317
groups counts:,12,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,11,11,12,12,13,13,14,14,15,15,15,16,16,17,17,18,19,19,20,21,22,22,22,23,24,25,26
standard deviations in prosocial proportions,12,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10671873729054747,0.22971268107102605,0.28578243058861419,0.26944130961934654,0.30338229402279004,0.27106240966237422,0.288512974204988,0.28012445641516304,0.29033600807483861,0.24317411662205077,0.30338317855537744,0.30348025415515562,0.250858313813631,0.25390038196380721,0.25952125612341703,0.30447215507804082,0.28229247408852703,0.29813615175271813,0.26969991642955854,0.26762530256049416,0.29172905802598154,0.28927423294873678,0.27638465582411847,0.28053844718408022,0.27837687919201709,0.28939493098354629,0.28038676547579067,0.27781255046127634,0.30128583982584967,0.2754783142544609,0.31754888083976907
prosociality proportions:,12,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5390625,0.5303030303030303,0.5486111111111112,0.55625,0.563953488372093,0.5815217391304348,0.5728643216080402,0.5673076923076923,0.5509259259259259,0.5625,0.5817490494296578,0.5798611111111112,0.5895765472312704,0.5884146341463414,0.5909090909090909,0.5968992248062015,0.5966183574879227,0.6102449888641426,0.6176470588235294,0.6096153846153847,0.6083032490974729,0.6113902847571189,0.6117103235747303,0.6140602582496413,0.6134228187919463,0.6135508155583438,0.6206496519721578,0.6209503239740821,0.6217564870259481,0.6351102941176471
population counts:,12,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,128,132,144,160,172,184,199,208,216,240,263,288,307,328,352,387,414,449,476,520,554,597,649,697,745,797,862,926,1002,1088
groups counts:,12,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,14,15,16,17,18,20,21,24,25,27,29,32,34,37,39,43,46,49,54,58,62,66,71,77,83,90
standard deviations in prosocial proportions,12,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.13540064007726602,0.27619875000966854,0.29562328874629074,0.23436856987064172,0.30632655202139941,0.27880517511675801,0.28525352292808714,0.27616200718766831,0.27450196968500379,0.31197658497836012,0.32582693940870583,0.25820946138933815,0.28915502564891499,0.21791712917344083,0.26852361052679502,0.27101537731063619,0.26898950146124201,0.25607240018451077,0.26772361692115493,0.26053907543410482,0.28552572490678951,0.28286598377927064,0.25306929080216517,0.29141868427706191,0.25737759236464319,0.26617425705865594,0.27579902253633998,0.29195161783902496,0.27955317529086293,0.2732470586760477,0.2653559880906799
prosociality proportions:,12,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5223880597014925,0.5273972602739726,0.5393939393939394,0.5284090909090909,0.5136612021857924,0.5123152709359606,0.5296803652968036,0.5614754098360656,0.5643939393939394,0.5689655172413793,0.5723270440251572,0.5819209039548022,0.5820512820512821,0.5766590389016019,0.5885947046843177,0.593128390596745,0.6003236245954693,0.6043478260869565,0.6206451612903225,0.627906976744186,0.6318565400843882,0.6332082551594747,0.6419545071609098,0.6502649507948524,0.6540317022742936,0.6676904176904177,0.6743169398907104,0.6764132553606238,0.6831726555652936,0.6890887759092686
population counts:,12,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,134,146,165,176,183,203,219,244,264,290,318,354,390,437,491,553,618,690,775,860,948,1066,1187,1321,1451,1628,1830,2052,2282,2557
groups counts:,12,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,15,16,18,20,22,24,26,29,32,36,40,46,51,57,64,71,79,88,98,110,120,135,152,171,190,213
standard deviations in prosocial proportions,12,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.12472191289246472,0.2441960011841397,0.24431263630023714,0.29594308331916025,0.2938533249718801,0.27312073481994931,0.26707104602074838,0.29993198012442412,0.28441806367408473,0.25615136458631388,0.26530974538118451,0.27631996159123934,0.24903668946405819,0.25426158015386552,0.27103707466202603,0.26573798936938398,0.28784219834515679,0.27637695437083359,0.25083928743225997,0.27121703387520774,0.23545051286495977,0.2578607362485375,0.26282728632041352,0.27224052162777512,0.26604226134454084,0.26251827850849335,0.2527647429199818,0.25415544503303844,0.25316977962149395,0.25280897558687976,0.24331067915089807
prosociality proportions:,12,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5255474452554745,0.5448717948717948,0.5568181818181818,0.5594059405940595,0.5695652173913044,0.5736434108527132,0.5658362989323843,0.567741935483871,0.584958217270195,0.5872235872235873,0.6,0.6058394160583942,0.6232339089481946,0.6251673360107095,0.6376470588235295,0.6463414634146342,0.6597760551248923,0.6711509715994021,0.6741645244215938,0.6849538294405214,0.6899441340782123,0.6920318725099601,0.7,0.7041120381406436,0.7114503816793893,0.7152777777777778,0.7157027886954894,0.7223559621248595,0.7277248238707004,0.7317916318989153
population counts:,12,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,137,156,176,202,230,258,281,310,359,407,480,548,637,747,850,984,1161,1338,1556,1841,2148,2510,2890,3356,3930,4608,5343,6231,7239,8389
groups counts:,12,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,14,16,19,21,23,25,29,33,40,45,53,62,70,82,96,111,129,153,179,209,240,279,327,384,445,519,603,699
standard deviations in prosocial proportions,12,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.18333333333333335,0.34289588397634191,0.32855300073691024,0.25525848394382555,0.27019725031218511,0.25573693844498413,0.25804984604539094,0.26130775909727072,0.23984031444615989,0.27567325377776758,0.27258602281008942,0.25426910503987266,0.26836249610811935,0.24420060713626568,0.2718827912517211,0.25912747855361778,0.24815067203508182,0.25805677080890882,0.25223610919388917,0.25330835285575048,0.24073558779929138,0.23945066622864009,0.23684010426862409,0.24235912129078099,0.2346991183002399,0.23375134312551388,0.23087014180387899,0.23635484590982522,0.22668166409842327,0.22901708315331065,0.22846106353101608
prosociality proportions:,12,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5147058823529411,0.5253164556962026,0.5294117647058824,0.5352112676056338,0.5294117647058824,0.5503597122302158,0.5772870662460567,0.5775401069518716,0.5894495412844036,0.6030534351145038,0.6009933774834437,0.6105417276720352,0.6305418719211823,0.6379668049792531,0.6461675579322638,0.6457399103139013,0.6510449651678277,0.6618435155412647,0.6675799086757991,0.6762342135476463,0.6848780487804879,0.6896645021645021,0.6960850871237837,0.7023247023247023,0.7094434810026801,0.7170134316565709,0.7228690685413005,0.729043414944935,0.7345767575322812,0.7394942123804731
population counts:,12,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,136,158,187,213,238,278,317,374,436,524,604,683,812,964,1122,1338,1579,1866,2190,2613,3075,3696,4419,5291,6343,7594,9104,10987,13243,15896
groups counts:,12,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,17,19,23,26,31,36,43,50,56,67,80,93,111,131,155,182,217,256,308,368,440,528,632,758,915,1103,1324
standard deviations in prosocial proportions,12,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.14529663145135577,0.27774222558248707,0.25866843145489449,0.26713586247600218,0.29935601895369718,0.26077524823426435,0.30621047895699816,0.2573988112672882,0.26415900221239907,0.29218061713869742,0.25191219523406938,0.26642830199735529,0.25813840606975835,0.26860975931004266,0.2738011488387887,0.24740558723516343,0.25950799502450256,0.25301905148597514,0.25728966196368974,0.24797866303281793,0.24893391657357364,0.2363694502275607,0.24172553991573081,0.23858108898753316,0.24389086557278294,0.24156926371660853,0.23129550916653782,0.2305346523618112,0.22468485925761938,0.22308056923369918,0.21993202382760832
prosociality proportions:,12,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5384615384615384,0.5290697674418605,0.5714285714285714,0.5829787234042553,0.6035714285714285,0.6119402985074627,0.6240409207161125,0.6460554371002132,0.6694915254237288,0.6736111111111112,0.6666666666666666,0.6805555555555556,0.6905487804878049,0.7120743034055728,0.7089178356713427,0.7156822810590632,0.7285336856010568,0.7354907729339396,0.7418729817007536,0.7499566799514815,0.7573152128692275,0.7636944781219002,0.772819116225951,0.7779185138273169,0.7844663456154105,0.7887693402098523,0.7948148148148149,0.7989646005316916,0.8039185368439654,0.8082308683688042
population counts:,12,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,143,172,203,235,280,335,391,469,590,720,879,1080,1312,1615,1996,2455,3028,3739,4645,5771,7211,9073,11383,14211,17858,22492,28350,35735,45272,57418
groups counts:,12,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,16,19,23,27,32,39,49,60,73,90,109,134,166,204,252,311,387,480,600,756,948,1184,1488,1874,2362,2977,3772,4784
standard deviations in prosocial proportions,12,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.19790570145063197,0.2645241309843317,0.28038881396555015,0.27549074428920545,0.29250067965523113,0.27170945117600992,0.26469141407690699,0.27950275443253053,0.23825374897800572,0.22796591711052397,0.23682490145805463,0.24720358932049036,0.24759647078599284,0.26187289003807052,0.23410970521307906,0.23263432763279618,0.23501573632788483,0.23212549536857277,0.21683024685167707,0.22600770186017347,0.22209422380976018,0.21629990536588334,0.2097965641627402,0.20492496592690201,0.20443942753661548,0.20190206593829257,0.19759497721894295,0.19580793690443588,0.18943442923384055,0.18858068304624662,0.18736540577298522
prosociality proportions:,12,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5251798561151079,0.5493827160493827,0.5736040609137056,0.5889830508474576,0.6033898305084746,0.6190476190476191,0.6353211009174312,0.6554934823091247,0.6631259484066768,0.6843403205918619,0.6998031496062992,0.7217524980784013,0.7319833234067897,0.7376586741889986,0.7496345029239766,0.7548295454545455,0.7608024691358025,0.7686287853011229,0.7761135199054001,0.7827230426866275,0.7924937965260546,0.7989430556380263,0.8031769216724485,0.8077648867766285,0.8117552765161635,0.8166496633340135,0.8216566447583089,0.8253196384942002,0.8295769185674216,0.8333218895907718
population counts:,12,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,139,162,197,236,295,357,436,537,659,811,1016,1301,1679,2127,2736,3520,4536,5878,7611,9886,12896,16841,21908,28616,37430,49010,64359,84314,110877,145640
groups counts:,12,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,19,24,29,36,44,54,67,84,108,139,177,228,293,378,489,634,823,1074,1403,1825,2384,3119,4084,5363,7026,9239,12136
standard deviations in prosocial proportions,12,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.14043582955293932,0.26245108111697901,0.29723242004710149,0.29864046492537616,0.29160336548376892,0.25162411216635799,0.27970260323030111,0.25895627783140701,0.26461192181607474,0.24818766451282737,0.25768069869012511,0.25400855105760756,0.23463775820581267,0.22514746964739599,0.22539538254569103,0.21971786121443052,0.21126660906004699,0.21296216419858893,0.20760637036076374,0.20821296391969266,0.20757838135478773,0.19529134391348793,0.19066762694941874,0.19074342779293932,0.1853760647829184,0.18474416367748228,0.18124527489195424,0.17793619892021728,0.17577550370069073,0.17425221671377394,0.17086493056598118
prosociality proportions:,12,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5238095238095238,0.5260115606936416,0.5454545454545454,0.5576923076923077,0.5714285714285714,0.582716049382716,0.5952380952380952,0.5993589743589743,0.6275510204081632,0.6584402764067128,0.6733590733590734,0.6867469879518072,0.6954266855256954,0.7094325984821106,0.7200441744892324,0.733051742344245,0.7424872122762148,0.7535585042219541,0.7621532546003845,0.769697805988685,0.7792268281322776,0.7886619909326927,0.7955623698218005,0.802113373219128,0.8081368395811686,0.814445709946849,0.8209273061659085,0.8264788182468927,0.8312106032643866,0.8354028492926211
population counts:,12,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,120,147,173,209,260,329,405,504,624,784,1013,1295,1660,2121,2767,3622,4735,6256,8290,10923,14494,19323,25807,34568,46466,62555,84288,113641,153670,208615,283158
groups counts:,12,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,17,21,27,33,42,52,65,84,107,138,176,230,301,394,521,690,910,1207,1610,2150,2880,3872,5212,7024,9470,12805,17384,23596
standard deviations in prosocial proportions,12,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.11303883305208778,0.25610068563069072,0.28713172457808922,0.27974804075885296,0.26964254225124784,0.26459586291354137,0.24570754257022698,0.25945827044884961,0.26505848287224804,0.28079289706298594,0.25921119879662929,0.2590118012467344,0.25238437989919249,0.23848207652667863,0.23337455146720409,0.23718346323763609,0.22945121486270878,0.22078665432770803,0.21278561300763402,0.21571124341702277,0.21123996166012415,0.20453650169594648,0.19771858346078314,0.19684275564578013,0.19009995636404867,0.18786204953444011,0.18331988016131748,0.17982633793239969,0.17589653559043236,0.17178314645007997,0.17009559273634017
