dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
population counts:,14,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,140,175,213,285,360,454,571,711,893,1108,1380,1736,2171,2712,3398,4287,5343,6713,8500,10701,13490,17053,21560,27391,34685,43971,55782,70932,90094,114742,146463
groups counts:,14,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,20,25,32,40,50,63,79,98,124,155,193,242,306,381,479,607,764,963,1218,1540,1956,2477,3140,3984,5066,6435,8195,10461
standard deviations in prosocial proportions,14,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.13267268300719079,0.081753736730425686,0.11114285260900506,0.11774983089472767,0.13228842261275026,0.11803878724117488,0.14204611049116739,0.12425710307422708,0.1258362890201444,0.13061853328052769,0.12540484202657898,0.12487517392855921,0.13920441223733429,0.1294080765222598,0.13391827442420143,0.13975056169906971,0.12966803904469654,0.13214005244432811,0.13225878120531886,0.13085201510683395,0.13036984136509652,0.131083148865205,0.13094519251969328,0.13017526385684491,0.13217147800027473,0.13288397611535471,0.13307534154558975,0.13142672659102198,0.13261192789868811,0.13405950497852082,0.13102342771476619
prosociality proportions:,15,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.527027027027027,0.5172413793103449,0.5070422535211268,0.5035460992907801,0.5,0.49640287769784175,0.4927536231884058,0.48905109489051096,0.4852941176470588,0.47368421052631576,0.46564885496183206,0.4573643410852713,0.4573643410852713,0.453125,0.44881889763779526,0.43089430894308944,0.4262295081967213,0.4166666666666667,0.4166666666666667,0.4067796610169492,0.4067796610169492,0.4067796610169492,0.39655172413793105,0.39655172413793105,0.3805309734513274,0.375,0.3577981651376147,0.3577981651376147,0.35185185185185186,0.34579439252336447
population counts:,15,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,148,145,142,141,140,139,138,137,136,133,131,129,129,128,127,123,122,120,120,118,118,118,116,116,113,112,109,109,108,107
groups counts:,15,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7
standard deviations in prosocial proportions,15,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.16055459438389724,0.12094676981476497,0.060776846122213367,0.12765358967720411,0.094051014234104072,0.093722275278622633,0.10417592551443988,0.13505828645714688,0.08841016923799748,0.11419335995052481,0.12680826052463515,0.081522160293656568,0.083851541694534001,0.17042074589364767,0.120017902310447,0.088546262135645482,0.085795336958077145,0.1357487914310842,0.11426091000668406,0.15545631755148023,0.10223939746033002,0.11409516678121442,0.097284447095284055,0.10674305453142986,0.11688727121169175,0.13070874143111161,0.1336306209562122,0.15655327710216918,0.1193240837444447,0.13468437530901997,0.11193325371837388
prosociality proportions:,15,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5202702702702703,0.5133333333333333,0.5100671140939598,0.5099337748344371,0.5,0.49673202614379086,0.5,0.5031446540880503,0.5151515151515151,0.5174418604651163,0.519774011299435,0.510989010989011,0.5106382978723404,0.5053191489361702,0.5,0.4864864864864865,0.48148148148148145,0.47668393782383417,0.46596858638743455,0.4639175257731959,0.455,0.44607843137254904,0.44711538461538464,0.4413145539906103,0.4372093023255814,0.4253393665158371,0.4266666666666667,0.4224137931034483,0.4224137931034483,0.41630901287553645
population counts:,15,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,148,150,149,151,152,153,156,159,165,172,177,182,188,188,188,185,189,193,191,194,200,204,208,213,215,221,225,232,232,233
groups counts:,15,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,10,9,10,10,10,10,10,11,11,11,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,15,15,15,15
standard deviations in prosocial proportions,15,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.098882646494608845,0.13426934010508546,0.14621141466307541,0.12515609246751749,0.13337499349161702,0.13252096270234212,0.10622058416333437,0.11505131705267679,0.10282468899377555,0.085709912871096652,0.13508342659104258,0.10029634162826313,0.10339995612148935,0.11494261853444766,0.13609826682593976,0.14409805889984675,0.12410365353601664,0.079793902879408005,0.075501410669098351,0.10428234317834172,0.12498610733543417,0.14425284731305105,0.12875602792550409,0.16046460834883305,0.14621912042936905,0.094700865720720673,0.12727555998279574,0.16293602470954097,0.16353634398037989,0.11606657838190954,0.093988277440839915
prosociality proportions:,15,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5228758169934641,0.5279503105590062,0.5209580838323353,0.5057471264367817,0.5113636363636364,0.5081081081081081,0.49732620320855614,0.48205128205128206,0.4696969696969697,0.458128078817734,0.4666666666666667,0.44954128440366975,0.4383561643835616,0.4298245614035088,0.4388185654008439,0.4426229508196721,0.4523809523809524,0.44274809160305345,0.44814814814814813,0.45357142857142857,0.4570446735395189,0.4527027027027027,0.4418604651162791,0.432258064516129,0.4222222222222222,0.4161490683229814,0.41389728096676737,0.4222873900293255,0.42045454545454547,0.41530054644808745
population counts:,15,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,153,161,167,174,176,185,187,195,198,203,210,218,219,228,237,244,252,262,270,280,291,296,301,310,315,322,331,341,352,366
groups counts:,15,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,11,11,12,12,13,13,13,14,14,14,15,15,16,16,17,18,18,19,19,20,20,21,21,22,22,23,24
standard deviations in prosocial proportions,15,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.13662601021279466,0.1082563829270332,0.11525661999016409,0.060757386835646715,0.13394852053096154,0.12159621908541306,0.14660962366619459,0.14789710355764493,0.069939393317876158,0.12470626236788294,0.13114811251471967,0.090851352515899583,0.10396238472467685,0.072352653459185817,0.1630217171020891,0.094317725446139408,0.14096794602162419,0.11815199160682702,0.12958201442380013,0.12728029835140428,0.11519407938746645,0.11349229794496436,0.10246321848297471,0.14042284852860978,0.096457208416766624,0.08565547659194947,0.13113443333828798,0.1200759069399702,0.14011785529460533,0.12752413686060216,0.12841954156388502
prosociality proportions:,15,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5398773006134969,0.5470588235294118,0.5355191256830601,0.5282051282051282,0.5194174757281553,0.5263157894736842,0.5142857142857142,0.5207547169811321,0.5086505190311419,0.5062893081761006,0.52046783625731,0.5203252032520326,0.513715710723192,0.5,0.5,0.4892241379310345,0.4897959183673469,0.5,0.5053003533568905,0.507537688442211,0.5117739403453689,0.5067669172932331,0.5041782729805014,0.500651890482399,0.5018633540372671,0.49521531100478466,0.4911111111111111,0.49376299376299376,0.49901768172888017,0.4928774928774929
population counts:,15,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,163,170,183,195,206,228,245,265,289,318,342,369,401,420,440,464,490,530,566,597,637,665,718,767,805,836,900,962,1018,1053
groups counts:,15,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,13,15,16,17,19,21,22,24,26,28,29,30,32,35,37,39,42,44,47,51,53,55,60,64,67,70
standard deviations in prosocial proportions,15,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.14298407059684809,0.10449781561763927,0.064851316845553619,0.1497792067140459,0.13702963298346038,0.069513607898764831,0.10104164280259358,0.1050557758399146,0.13763166077775457,0.11754222308365807,0.09824494470962733,0.13482347827380645,0.11531947350856754,0.10730719449690002,0.13273676061682244,0.12854611332163679,0.12982575276210387,0.13805424123983137,0.11152506505738707,0.11854327015394286,0.13664734566739961,0.14783227394611984,0.11877019879202581,0.13100617380325508,0.11683583559039885,0.12834749736516834,0.13237222471859922,0.13606461790970339,0.1297487821397281,0.12484288162704046,0.12555342341616685
prosociality proportions:,15,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.53125,0.5117647058823529,0.5111111111111111,0.5076923076923077,0.5142857142857142,0.5172413793103449,0.531496062992126,0.5238095238095238,0.5164473684210527,0.5207100591715976,0.5201072386058981,0.5121951219512195,0.5111111111111111,0.4948875255623722,0.49256505576208176,0.49137931034482757,0.48286604361370716,0.4786931818181818,0.48133848133848134,0.4927536231884058,0.49384098544232924,0.4872057318321392,0.4804947668886774,0.4754816112084063,0.47495961227786754,0.47622585438335807,0.4755927475592748,0.4769928710304601,0.4827586206896552,0.4835345773874863
population counts:,15,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,160,170,180,195,210,232,254,273,304,338,373,410,450,489,538,580,642,704,777,828,893,977,1051,1142,1238,1346,1434,1543,1682,1822
groups counts:,15,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,14,15,16,18,20,22,24,27,30,32,35,38,42,46,51,55,59,65,70,76,82,89,95,102,112,121
standard deviations in prosocial proportions,15,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.11925695879998875,0.11940608234089251,0.11828254254724865,0.099380798999990638,0.10950849489262882,0.088832181457988699,0.10972608994589581,0.14316381084656521,0.10755796440267539,0.1437546798755126,0.12556461099177979,0.1139141602636161,0.11256020929420046,0.12332832822676984,0.13127783424683667,0.11523502062014075,0.11823231589091671,0.13044533419609095,0.12482357324697625,0.13170943173242855,0.11930377498401373,0.12438483760481392,0.10646283841407815,0.13444503593318285,0.12295880490833502,0.12788067467377612,0.11911796087967789,0.1227792418464048,0.12961775750727897,0.12906084512042093,0.13079304800775726
prosociality proportions:,15,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5119047619047619,0.518918918918919,0.5196078431372549,0.5217391304347826,0.518796992481203,0.5085324232081911,0.5045317220543807,0.4877384196185286,0.47368421052631576,0.47706422018348627,0.4810126582278481,0.4751908396946565,0.4725085910652921,0.45891472868217054,0.44992947813822287,0.4585987261146497,0.46349942062572425,0.4643226473629783,0.46175115207373274,0.457190357439734,0.45318352059925093,0.4549125168236878,0.4520631067961165,0.4495565410199557,0.44984802431610943,0.44912118408880664,0.44360902255639095,0.44213313161875945,0.4412885348112227,0.4406142275148856
population counts:,15,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,168,185,204,230,266,293,331,367,399,436,474,524,582,645,709,785,863,967,1085,1203,1335,1486,1648,1804,1974,2162,2394,2644,2887,3191
groups counts:,15,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,15,17,19,22,24,26,29,31,34,38,43,47,52,57,64,72,80,89,99,109,120,131,144,159,176,192,212
standard deviations in prosocial proportions,15,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.10327955589886444,0.17801579566938808,0.07026168431234342,0.082796594942801172,0.089752746785575072,0.10332619408310062,0.11341387814651559,0.12392400183187899,0.1127589130962111,0.13581804042613027,0.11545718116136432,0.098792974143334489,0.11787922608552411,0.14337560978662539,0.14817358514071768,0.12117318856778805,0.12977949598798519,0.11891228163643756,0.13285615091495576,0.11491847673930403,0.11774054684571401,0.15227931996492058,0.11277942570756343,0.13310441466482514,0.11740044952145415,0.13083630425742596,0.13488360577039799,0.1327858555634433,0.13065422105124141,0.1252668964615995,0.12468495680180117
prosociality proportions:,15,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.514792899408284,0.5230769230769231,0.5286343612334802,0.5335820895522388,0.5307443365695793,0.5198863636363636,0.5241545893719807,0.525974025974026,0.518796992481203,0.5171849427168577,0.5167883211678832,0.512853470437018,0.5193181818181818,0.5129482071713147,0.509515570934256,0.5159090909090909,0.5147155003270111,0.5150289017341041,0.5152905198776758,0.5127865961199295,0.5212725182062092,0.5170682730923695,0.5167647058823529,0.5204782498092089,0.525330396475771,0.5282328001541723,0.5283305227655987,0.5287796260856764,0.5283043032786885,0.5319053993752789
population counts:,15,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,169,195,227,268,309,352,414,462,532,611,685,778,880,1004,1156,1320,1529,1730,1962,2268,2609,2988,3400,3931,4540,5189,5930,6793,7808,8964
groups counts:,15,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,17,20,23,27,30,35,40,45,51,58,66,77,88,101,115,130,151,173,199,226,262,302,345,395,452,520,597
standard deviations in prosocial proportions,15,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.11547005383792515,0.16345827149380626,0.11046491912070777,0.17050985634593419,0.10413119349857985,0.14598489148424459,0.11836380368636515,0.13030431419028737,0.13929863171006487,0.14659185630723456,0.12296216495498387,0.09585305755152157,0.11444343427959236,0.11108192006972153,0.13841568838297044,0.11679344604230288,0.11612180916528994,0.11854711572332781,0.13086751888235942,0.12825907919310628,0.12620809513665859,0.13409739334980256,0.12376196981838219,0.12924811876589579,0.12717545594091073,0.1295536332432928,0.12842967798091709,0.12493882763177615,0.13182834980161584,0.12852068512049741,0.12970878269887515
prosociality proportions:,15,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5195530726256983,0.5138888888888888,0.5241935483870968,0.5259515570934256,0.5343283582089552,0.551980198019802,0.5576519916142557,0.572463768115942,0.5868263473053892,0.594059405940594,0.5960743801652892,0.5953206239168111,0.6014440433212996,0.6113095238095239,0.5997023809523809,0.5984316962443252,0.6016684045881127,0.6007615700058583,0.6078574914592484,0.6086778550961932,0.6088858970043757,0.6078212290502794,0.6075697211155379,0.610112911143839,0.6118378024852845,0.6131009124336102,0.614962367721125,0.6168962437120963,0.6182734768845989,0.6210584308260686
population counts:,15,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,179,216,248,289,335,404,477,552,668,808,968,1154,1385,1680,2016,2423,2877,3414,4098,4886,5942,7160,8534,10185,12232,14686,17671,21271,25589,30857
groups counts:,15,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,16,19,22,26,31,36,44,53,64,76,92,112,134,161,191,227,273,325,396,477,568,679,815,979,1178,1418,1705,2057
standard deviations in prosocial proportions,15,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.13662601021279464,0.11657014246998974,0.16881927275563502,0.12376998996795088,0.14140095117620841,0.12394947100064878,0.14296668278514324,0.13101646978291023,0.13206175746459112,0.1201910115067496,0.14504731894795556,0.12785576545884705,0.11727080052091768,0.13171881445006337,0.12658154811028133,0.11979870762478242,0.12545890924773495,0.12447338504016404,0.11964574593537314,0.11987124880908068,0.12346476684545475,0.12939699781980488,0.13304874293655575,0.13415861020318706,0.12427174346334144,0.1249015639864587,0.12580623918708631,0.12655086205750957,0.12880226014141305,0.12893929162446344,0.1252052393679963
prosociality proportions:,15,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5055555555555555,0.5258215962441315,0.5175097276264592,0.5103448275862069,0.5201149425287356,0.5058275058275058,0.503968253968254,0.5215231788079471,0.5297372060857538,0.5311778290993071,0.5333978702807357,0.5322061191626409,0.5370121130551817,0.5432984004412575,0.5408256880733945,0.5420736288504884,0.5444099378881988,0.5447006996631252,0.5465041693393201,0.5477288857345636,0.5480342890925214,0.5505824647455548,0.5571414007544092,0.5567313345091123,0.5553244592346089,0.5572270205342332,0.5586941092973741,0.5588911848415143,0.5610099974365548,0.5603521201226604
population counts:,15,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,180,213,257,290,348,429,504,604,723,866,1033,1242,1486,1813,2180,2662,3220,3859,4677,5636,6766,8155,9809,11907,14424,17483,21135,25649,31208,37828
groups counts:,15,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,17,19,23,28,33,40,48,57,68,82,99,120,145,177,214,257,311,375,451,543,653,793,961,1165,1409,1709,2080,2521
standard deviations in prosocial proportions,15,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.10749676997731399,0.12005657102763503,0.12231708369064817,0.11552726692896079,0.10861397345324092,0.15460425558635388,0.13039476449392554,0.10908710945496664,0.1416589688472322,0.11899037562231972,0.11989101920392661,0.11736081074548259,0.13876469677165806,0.13056529692495428,0.1367251420463427,0.1161152673757565,0.13107253734369964,0.12284423966342843,0.1187998038818793,0.12763430300008921,0.13302528581689521,0.12533253021905769,0.12498868201852072,0.12040067430108736,0.12085919507487279,0.1277771926915682,0.12897371675560246,0.12668670369640161,0.12950439709271835,0.12598575858802971,0.12696728494615284
prosociality proportions:,15,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5245901639344263,0.5231481481481481,0.5291970802919708,0.5359281437125748,0.5445544554455446,0.5588822355289421,0.5768621236133122,0.5808917197452229,0.5727554179566563,0.5753311258278145,0.573421926910299,0.5728,0.5711842667806755,0.5608247422680412,0.5616856113113391,0.5625562556255626,0.5665212649945475,0.5682180658257213,0.5695921467804137,0.5740618828176431,0.5722155146392998,0.5729902760161865,0.5750109133239559,0.5771671013195282,0.578521148694948,0.5786160392147105,0.5797611940298507,0.5800488482352377,0.5819850215985481,0.5838994738724013
population counts:,15,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,150,183,216,274,334,404,501,631,785,969,1208,1505,1875,2339,2910,3607,4444,5502,6897,8557,10633,13252,16557,20617,25691,32106,40189,50250,62643,78246,97885
groups counts:,15,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,18,22,26,33,42,52,64,80,100,125,155,194,240,296,366,459,570,708,883,1103,1374,1712,2140,2679,3350,4176,5216,6525
standard deviations in prosocial proportions,15,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.12649110640673517,0.14591722124289139,0.11704566719283878,0.159268006865704,0.12917110984982172,0.14231130164053013,0.11761890566008792,0.13837152079936663,0.13766389431329351,0.14711638831142565,0.12900153254634442,0.12578141174937837,0.12595477142389028,0.13157789083802168,0.12958744205402983,0.11989518348401612,0.13550950439873707,0.13296940352660477,0.12268580480500461,0.12954222400968257,0.12798807956515273,0.12693967851404322,0.12390492231942211,0.12701786719939584,0.12686223824621431,0.12815252035031269,0.12970596659964784,0.12560834132142484,0.12574712169278054,0.12845880707758089,0.12807292788228988
