dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
population counts:,15,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,157,163,168,172,177,186,193,202,213,222,237,242,253,267,277,290,303,308,316,334,339,349,357,368,381,389,403,422,435,449
groups counts:,15,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,11,11,12,12,13,14,14,15,16,16,17,18,19,20,20,21,22,22,23,23,24,25,25,26,28,29,29
standard deviations in prosocial proportions,15,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.15776212754932309,0.11894282590107455,0.12536117802871591,0.1601453153812733,0.16141431129180323,0.12031528507604045,0.092426355401689975,0.10130327745187395,0.11045282891883561,0.15287772447108106,0.13167179282624314,0.10092014934199155,0.13479399107668688,0.08014024098308159,0.14560927754451555,0.135195688645737,0.12099819205576301,0.11187693977213434,0.10200592303064235,0.10625736380155462,0.095762377912288588,0.10680290160427641,0.11634017913895266,0.15390257783954911,0.12104666672276175,0.13085997605583355,0.096982243506507707,0.13565153732716853,0.13674809876925823,0.1302456595330142,0.12890581680035867
prosociality proportions:,15,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5256410256410257,0.5214723926380368,0.5112359550561798,0.505,0.5092592592592593,0.5,0.48936170212765956,0.4816326530612245,0.4785992217898833,0.4664179104477612,0.45614035087719296,0.4576271186440678,0.45110410094637227,0.4642857142857143,0.45251396648044695,0.46475195822454307,0.4744525547445255,0.4622425629290618,0.4652173913043478,0.44282744282744285,0.4407114624505929,0.4363295880149813,0.4314079422382672,0.4222972972972973,0.4157303370786517,0.4058641975308642,0.4043795620437956,0.4016393442622951,0.39011703511053314,0.3842364532019704
population counts:,15,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,156,163,178,200,216,224,235,245,257,268,285,295,317,336,358,383,411,437,460,481,506,534,554,592,623,648,685,732,769,812
groups counts:,15,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,13,14,14,15,16,17,17,19,19,21,22,23,25,27,29,30,32,33,35,36,39,41,43,45,48,51,54
standard deviations in prosocial proportions,15,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.10327955589886442,0.12743189902410185,0.10613735632803607,0.068206389092624012,0.14876284136749043,0.096663899356354901,0.088388347648318447,0.14566153902323453,0.086324884460295292,0.12728495974209789,0.1121633542273337,0.12660784949241205,0.14439986023819873,0.12599565674166177,0.12360751599171416,0.13039653223367376,0.13082537130762434,0.10423968634116661,0.11478365456946316,0.10808920141699151,0.1247871451601575,0.14085760346039852,0.13216880912041384,0.13692491620398797,0.11286208684276794,0.13819912666850445,0.12699544530579734,0.1540702901957014,0.1194711896736491,0.1174926364892815,0.11937015187246422
prosociality proportions:,15,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5321637426900585,0.5051546391752577,0.5116279069767442,0.4889867841409692,0.4796747967479675,0.4752851711026616,0.4791666666666667,0.46579804560260585,0.47129909365558914,0.4677871148459384,0.4701298701298701,0.47368421052631576,0.4606986899563319,0.45491803278688525,0.4543726235741445,0.4537521815008726,0.4483306836248013,0.44233576642335765,0.4297297297297297,0.41551939924906134,0.42,0.412972972972973,0.41590214067278286,0.39776951672862454,0.3930131004366812,0.39084219133278825,0.3898695318495779,0.3837876614060258,0.3785234899328859,0.37326607818411095
population counts:,15,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,171,194,215,227,246,263,288,307,331,357,385,418,458,488,526,573,629,685,740,799,850,925,981,1076,1145,1223,1303,1394,1490,1586
groups counts:,15,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,15,16,17,19,20,22,23,25,27,30,32,35,38,41,45,49,53,56,61,65,71,76,81,86,92,99,105
standard deviations in prosocial proportions,15,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.089442719099991574,0.14669511213010819,0.14016066971949312,0.12787821554199169,0.10371792230568161,0.12425750618325616,0.14123517978615391,0.10215956459855256,0.12114471373801938,0.092083052864711287,0.10914370215943292,0.11578236288638936,0.10525257035592761,0.13487991915994238,0.1262066730479478,0.13894973723781578,0.14557262179271485,0.12545327295934758,0.10880736744300243,0.10837150514503625,0.11290424954835529,0.11743589038424385,0.11387122154303546,0.12009960527569075,0.1032784487988186,0.11587369169030022,0.12821947573687106,0.12700705263403655,0.12168960985725824,0.13814481587835972,0.13097212453376436
prosociality proportions:,15,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5421686746987951,0.5277777777777778,0.5392156862745098,0.5256410256410257,0.5210727969348659,0.5254237288135594,0.5240963855421686,0.5108108108108108,0.49643705463182897,0.4925053533190578,0.5009633911368016,0.5034602076124568,0.5124223602484472,0.5020979020979021,0.49564134495641343,0.49048152295632697,0.48092369477911645,0.47079964061096136,0.4580960130187144,0.45022288261515603,0.44109772423025434,0.439540507859734,0.43070953436807097,0.4313824419778002,0.42941443486155245,0.42281059063136456,0.4167283493708364,0.4066376131411331,0.4026211520877781,0.3990038738240177
population counts:,15,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,166,180,204,234,261,295,332,370,421,467,519,578,644,715,803,893,996,1113,1229,1346,1494,1654,1804,1982,2203,2455,2702,2983,3281,3614
groups counts:,15,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,15,17,19,22,24,28,31,34,38,42,47,53,59,66,74,81,89,99,110,120,132,146,163,180,198,218,240
standard deviations in prosocial proportions,15,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.073029674334022132,0.053195090288991838,0.12897985295826553,0.10687937217835188,0.099993826969962327,0.10590107405301641,0.12977861918252223,0.16930557627132559,0.12201094428243459,0.13186194871527923,0.14823373815073865,0.14190250443896865,0.10847003104031706,0.12095642334827179,0.12742202336578182,0.131546137150134,0.12583350693408568,0.12296884349609979,0.12543934285744154,0.12354954077641528,0.11142687968059142,0.13427874477305315,0.12554512105990712,0.12477949300666356,0.12744296775259439,0.10827990009946024,0.13421876422456896,0.13737227513333483,0.12350958534843171,0.12669891219572124,0.11435452217511184
prosociality proportions:,15,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5375722543352601,0.5287958115183246,0.4955357142857143,0.4942084942084942,0.4861111111111111,0.48059701492537316,0.4734042553191489,0.4715261958997722,0.47128712871287126,0.46551724137931033,0.47368421052631576,0.4663143989431968,0.4551645856980704,0.44726166328600403,0.4402917046490428,0.4326530612244898,0.4202476329206118,0.4157520981278244,0.4097982708933718,0.4052932018681889,0.400562851782364,0.40016920473773265,0.39596804868771396,0.3935374149659864,0.39096148013345466,0.3873258672493854,0.38555691554467564,0.3815092674315975,0.378019801980198,0.3757802746566791
population counts:,15,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,173,191,224,259,288,335,376,439,505,580,665,757,881,986,1097,1225,1373,1549,1735,1927,2132,2364,2629,2940,3297,3661,4085,4532,5050,5607
groups counts:,15,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,17,19,22,25,29,33,38,44,50,58,65,73,81,91,103,115,128,142,157,175,196,219,244,272,302,336,373
standard deviations in prosocial proportions,15,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.059628479399994376,0.14684175155588414,0.11514958987265003,0.14459048875626471,0.10086551146604283,0.10126498688333796,0.12419867693400741,0.14847371634213391,0.15041312510721408,0.12152986027338114,0.12546662864609281,0.13284347968238053,0.10724763659659617,0.12201611396308873,0.11962569004992658,0.10460041363991787,0.1314550542746408,0.12481658107087723,0.10957938181103423,0.12368778788581229,0.13581846050445193,0.13416105534073738,0.13086830475568484,0.1318052228860653,0.12391553732887389,0.11660325467124913,0.13645898190125508,0.12058786847937344,0.12001180715361218,0.1247775325696288,0.12516951280918012
prosociality proportions:,15,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5352941176470588,0.5284974093264249,0.5151515151515151,0.5054545454545455,0.5122699386503068,0.5092348284960422,0.5143487858719646,0.5127737226277372,0.5100154083204931,0.5019815059445178,0.5079908675799086,0.49753208292201384,0.4987320371935757,0.49230769230769234,0.4880201765447667,0.48911860718171923,0.47967863894139884,0.47742200328407225,0.47,0.47037150752225976,0.46186666666666665,0.45665814547989775,0.452021726010863,0.44889044207583434,0.44575003815046543,0.44158940397350993,0.4336917562724014,0.4298838970217062,0.4232706069440763,0.4174230083003646
population counts:,15,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,170,193,231,275,326,379,453,548,649,757,876,1013,1183,1365,1586,1838,2116,2436,2800,3257,3750,4303,4971,5723,6553,7550,8649,9905,11319,12891
groups counts:,15,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,15,18,21,25,30,36,43,50,58,67,78,91,105,122,141,162,186,217,250,286,331,381,436,503,576,660,754,859
standard deviations in prosocial proportions,15,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.12995725793078616,0.12427937366309015,0.06923951825973973,0.11446197276771243,0.12211959074794036,0.097670250476633372,0.16003766917683959,0.11034851146019814,0.11647843611693502,0.11068275513972078,0.12505554321536044,0.11816530807182064,0.12052479473283677,0.12870634086673646,0.13251368239323244,0.11751382307737468,0.11455414941110643,0.12975105749607085,0.13178445124534,0.12639580527133903,0.1183407112506161,0.12254370648874628,0.12918945032993551,0.13586367719121489,0.12636048931967228,0.12791377827116404,0.13492680283205591,0.12436980940219131,0.12823059435138287,0.12795420725905038,0.13032204005303252
prosociality proportions:,15,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5388888888888889,0.5235849056603774,0.5077519379844961,0.4868421052631579,0.48467966573816157,0.48009367681498827,0.4826254826254826,0.4942528735632184,0.49511854951185497,0.49942594718714123,0.501432664756447,0.4960063897763578,0.4898921832884097,0.4811480022509848,0.4730824202000953,0.4677938808373591,0.459993190330269,0.46080691642651295,0.4604878048780488,0.4552083333333333,0.44904458598726116,0.44354110207768743,0.4395306859205776,0.4354019434628975,0.43195545488863724,0.4275080906148867,0.42329446267718734,0.419069403479203,0.412737071199088,0.4097135183527305
population counts:,15,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,180,212,258,304,359,427,518,609,717,871,1047,1252,1484,1777,2099,2484,2937,3470,4100,4800,5652,6642,7756,9056,10596,12360,14321,16613,19298,22340
groups counts:,15,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,17,20,23,28,34,40,47,58,69,83,98,118,139,165,195,231,273,320,376,442,517,603,706,824,954,1107,1286,1489
standard deviations in prosocial proportions,15,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.089442719099991588,0.13999559075949058,0.098911665508655461,0.12742693966325,0.063001804978552428,0.11632720214297299,0.11965275885939444,0.14009175511434938,0.11739611061783282,0.12052173729458517,0.1310861462983568,0.10632523337460668,0.1337152273302013,0.11238222923507882,0.12741389127713945,0.12819456902028067,0.12695194663900636,0.1289457701969752,0.13009248741468227,0.13202437057029295,0.1284278264132124,0.11827261192411173,0.12645926967956539,0.13143534741725296,0.13120260889793606,0.12648885533609419,0.13087764359758841,0.12640914982207174,0.12521212428330739,0.12788123873752313,0.12667646359214596
prosociality proportions:,15,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5240641711229946,0.5275229357798165,0.5309090909090909,0.5236686390532544,0.5219512195121951,0.5187376725838264,0.526984126984127,0.5310880829015544,0.512118018967334,0.5059931506849316,0.4909596662030598,0.488013698630137,0.4848628192999054,0.47520499804763766,0.4704928664072633,0.4632553075666848,0.4542558033682294,0.4491395793499044,0.4467949737553682,0.44305148039477193,0.4340929401251117,0.43159977388355003,0.42857142857142855,0.4264527436969125,0.4253509873302134,0.4219455926175142,0.41800040724903276,0.41491197790818085,0.41040597977429283,0.4050029928172386
population counts:,15,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,187,218,275,338,410,507,630,772,949,1168,1438,1752,2114,2561,3084,3674,4394,5230,6287,7498,8952,10614,12530,14834,17522,20806,24555,28970,34115,40096
groups counts:,15,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,18,22,27,33,42,51,63,77,95,116,140,170,205,244,292,348,419,499,596,707,835,988,1168,1387,1637,1931,2274,2673
standard deviations in prosocial proportions,15,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.094280904158206322,0.11802440356961336,0.13076826884246201,0.092108980097912477,0.095095374047790865,0.11167125610753219,0.11946179428523399,0.12413469711756919,0.11627846381973019,0.10438498579609611,0.11316558842622169,0.11745802377851344,0.12697725128548959,0.11751083982903136,0.13035898378331304,0.12855668401920972,0.13377338018963664,0.12493575813174096,0.1286761996657903,0.12094240760171271,0.12341247390616977,0.12990952324575589,0.12108169441016457,0.12983816224326217,0.12907945546796887,0.12573190581838689,0.12598917129137069,0.12926660389841144,0.12579495121498113,0.12472731483055044,0.12438875882782598
prosociality proportions:,15,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5329949238578681,0.5165289256198347,0.5264900662251656,0.5217391304347826,0.5022321428571429,0.49023090586145646,0.49853372434017595,0.493006993006993,0.49109653233364575,0.47858752817430505,0.48282208588957054,0.476854156296665,0.4769789983844911,0.4660321627830653,0.46161990471148756,0.4558632626568585,0.4584217975937721,0.4544795592925486,0.45394736842105265,0.44806597290398587,0.4436065839617287,0.440061715972362,0.4359710641117676,0.43142568436523976,0.4263420962264871,0.42147319022101026,0.4170428446978696,0.41011495263423964,0.4062803793173022,0.40201536833387014
population counts:,15,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,197,242,302,368,448,563,682,858,1067,1331,1630,2009,2476,3047,3778,4622,5652,6898,8360,10186,12333,14907,18109,21772,26209,31537,37881,45497,54519,65199
groups counts:,15,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,16,20,24,29,37,45,57,71,88,108,133,165,203,251,308,376,459,557,679,822,993,1207,1451,1747,2102,2525,3033,3634,4346
standard deviations in prosocial proportions,15,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.098882646494608817,0.10831436641732518,0.091214260029004721,0.12917002683801429,0.11690152864565696,0.13840644840362046,0.14840761580369333,0.13184925091067617,0.13131410155160092,0.13609039785157911,0.13817099172391986,0.11809329134451908,0.12872622126515545,0.12005492442667218,0.12569077643171059,0.12635811409833783,0.12809746297237271,0.12682562917258311,0.13085845961030218,0.12893182742969372,0.12674801202257083,0.12724321504946917,0.12828359685568277,0.12922324233422078,0.127251733838147,0.12684830977204167,0.1280498236416179,0.12621903187150055,0.12622161053107425,0.12676734891562386,0.12403702666847208
prosociality proportions:,15,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.53125,0.549407114624506,0.5152439024390244,0.5217391304347826,0.5247148288973384,0.5293233082706766,0.5193434935521688,0.5101476014760148,0.49927849927849927,0.49800114220445457,0.49302744039586144,0.4911221590909091,0.4857786539003098,0.477170993733214,0.4752932811944543,0.46986924388857304,0.4672780797101449,0.4628789253948085,0.4598825831702544,0.45482068001863063,0.44984745364937806,0.44624615501462045,0.44064411050674535,0.4361328854050019,0.43321737723485154,0.42889568735813677,0.4249322202238746,0.4207174022670964,0.4162250378859208,0.41119044470888977
population counts:,15,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,192,253,328,414,526,665,853,1084,1386,1751,2223,2816,3551,4468,5626,7036,8832,11018,13797,17176,21305,26333,32541,40185,49444,60798,74506,91218,111519,136134
groups counts:,15,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,16,21,27,35,44,56,72,92,116,148,187,236,297,375,469,588,734,919,1145,1420,1755,2169,2679,3296,4053,4967,6081,7434,9075
standard deviations in prosocial proportions,15,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.10749676997731397,0.12629537138523064,0.090180904220966376,0.14188519670881641,0.15204932958832107,0.14587953592696809,0.14904072640873542,0.13675360444121537,0.1237958006963957,0.12849372024328942,0.12461686456465094,0.13399316896693941,0.12132339232538099,0.12316151717949209,0.12815732969560137,0.13304794271888759,0.13355014273173246,0.12561595035452858,0.13135870529149396,0.12548763339086516,0.12300250116371537,0.12624374571094277,0.12550642703331705,0.12875696623720956,0.12919434799695967,0.12735420867121802,0.12755069783817483,0.12872933032819284,0.12793060910920501,0.12858738184683746,0.12792102193238702
prosociality proportions:,15,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.555,0.5568181818181818,0.5331412103746398,0.5228758169934641,0.5234899328859061,0.5300896286811779,0.5402521823472357,0.5303254437869822,0.530328324986088,0.5297113752122241,0.5301556420233463,0.528698664027709,0.5235404896421846,0.5162267416702726,0.5155560458958517,0.5102838687744348,0.5072890109171733,0.5047017189079879,0.502364481963497,0.49872680974899963,0.4925562689621111,0.4889214966984593,0.4837851369716043,0.48012468159270677,0.4748038650381786,0.4709153620922562,0.4664555698804085,0.46197746058147626,0.4577633327419943,0.45438921660131515
population counts:,15,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,150,200,264,347,459,596,781,1031,1352,1797,2356,3084,4042,5310,6933,9064,11766,15297,19780,25587,32988,42519,54520,69905,89508,114462,145833,185381,235676,298757,378211
groups counts:,15,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,17,23,30,39,52,68,90,119,157,205,269,354,462,604,784,1019,1318,1705,2199,2834,3634,4660,5967,7630,9722,12358,15711,19917,25214
